# Logger: PatternLogger | Started: Sun Apr 26 10:47:21 EDT 2026
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2026-04-26 10:48:37.033,75.468,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[1c36838c-7a55-4d4b-967b-0200883efd1a]]
2026-04-26 10:48:38.009,76.444,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[bc956e25-2f5a-4665-b874-7ac8e2d4801c]]
2026-04-26 10:48:38.022,76.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cc88087a-a9d1-4327-b53a-05d123bbece9]]
2026-04-26 10:48:38.022,76.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[1c36838c-7a55-4d4b-967b-0200883efd1a];[cc88087a-a9d1-4327-b53a-05d123bbece9]]
2026-04-26 10:48:39.018,77.453,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1c7522eb-b47b-41ec-ab08-f321933ab10f]]
2026-04-26 10:48:39.019,77.454,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[1c36838c-7a55-4d4b-967b-0200883efd1a];[cc88087a-a9d1-4327-b53a-05d123bbece9];[1c7522eb-b47b-41ec-ab08-f321933ab10f]]
2026-04-26 10:48:39.030,77.465,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[cc2187e6-8377-4dfd-8c47-7e9545f2ed53]]
2026-04-26 10:48:40.008,78.443,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[b300c8d4-a270-466d-a089-4aa413b2fed5]]
2026-04-26 10:48:40.023,78.458,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[34e46424-5c40-4369-a9db-c8230e1d77a3]]
2026-04-26 10:48:40.024,78.459,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[cc2187e6-8377-4dfd-8c47-7e9545f2ed53];[34e46424-5c40-4369-a9db-c8230e1d77a3]]
2026-04-26 10:48:41.025,79.460,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[ff5242f0-15bc-4842-9f5d-8585f59c173c]]
2026-04-26 10:48:41.027,79.462,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[cc2187e6-8377-4dfd-8c47-7e9545f2ed53];[34e46424-5c40-4369-a9db-c8230e1d77a3];[ff5242f0-15bc-4842-9f5d-8585f59c173c]]
2026-04-26 10:48:41.039,79.474,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[50bf6cf0-ff33-42c4-9451-de7eac324587]]
2026-04-26 10:48:42.018,80.453,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[b93a4709-d257-4ab8-8865-891737afc137]]
2026-04-26 10:48:42.018,80.453,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[50bf6cf0-ff33-42c4-9451-de7eac324587];[b93a4709-d257-4ab8-8865-891737afc137]]
2026-04-26 10:48:42.031,80.466,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[99ffe195-0117-4d03-a332-f29d59ffda70]]
2026-04-26 10:48:43.018,81.453,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[539d0ea1-767f-4fa1-a776-44dbc27d25cb]]
2026-04-26 10:48:43.019,81.454,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[50bf6cf0-ff33-42c4-9451-de7eac324587];[b93a4709-d257-4ab8-8865-891737afc137];[539d0ea1-767f-4fa1-a776-44dbc27d25cb]]
2026-04-26 10:48:43.019,81.454,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[99ffe195-0117-4d03-a332-f29d59ffda70];[539d0ea1-767f-4fa1-a776-44dbc27d25cb]]
2026-04-26 10:48:43.030,81.465,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[7aeb6c1c-6860-4f0d-bb6d-3aafdfc36a32]]
2026-04-26 10:48:44.021,82.456,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4cd77adc-dc69-413e-a67f-60e159f709af]]
2026-04-26 10:48:44.022,82.457,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[99ffe195-0117-4d03-a332-f29d59ffda70];[539d0ea1-767f-4fa1-a776-44dbc27d25cb];[4cd77adc-dc69-413e-a67f-60e159f709af]]
2026-04-26 10:48:44.022,82.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[7aeb6c1c-6860-4f0d-bb6d-3aafdfc36a32];[4cd77adc-dc69-413e-a67f-60e159f709af]]
2026-04-26 10:48:44.035,82.470,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[07d4a9c9-54dc-437f-b6d4-f2160110aea5]]
2026-04-26 10:48:45.018,83.453,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[09725697-af43-4d63-a164-2815c1e7ef10]]
2026-04-26 10:48:45.030,83.465,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[50351c9a-2af2-4ffd-8205-4fa336ea0799]]
2026-04-26 10:48:45.030,83.465,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[7aeb6c1c-6860-4f0d-bb6d-3aafdfc36a32];[4cd77adc-dc69-413e-a67f-60e159f709af];[50351c9a-2af2-4ffd-8205-4fa336ea0799]]
2026-04-26 10:48:45.031,83.466,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[07d4a9c9-54dc-437f-b6d4-f2160110aea5];[50351c9a-2af2-4ffd-8205-4fa336ea0799]]
2026-04-26 10:48:46.014,84.449,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[76ba2539-e1c0-47c1-ba66-1c6f0ea8f0fc]]
2026-04-26 10:48:46.026,84.461,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a4704012-ba3d-4039-bb25-918c2059e149]]
2026-04-26 10:48:46.026,84.461,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[07d4a9c9-54dc-437f-b6d4-f2160110aea5];[50351c9a-2af2-4ffd-8205-4fa336ea0799];[a4704012-ba3d-4039-bb25-918c2059e149]]
2026-04-26 10:48:46.027,84.462,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[76ba2539-e1c0-47c1-ba66-1c6f0ea8f0fc];[a4704012-ba3d-4039-bb25-918c2059e149]]
2026-04-26 10:48:47.010,85.445,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[d8b6647b-6427-44bb-a022-99da91b41897]]
2026-04-26 10:48:47.024,85.459,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[346b83f1-e2fc-4261-aae9-1a95921510e1]]
2026-04-26 10:48:47.024,85.459,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[76ba2539-e1c0-47c1-ba66-1c6f0ea8f0fc];[a4704012-ba3d-4039-bb25-918c2059e149];[346b83f1-e2fc-4261-aae9-1a95921510e1]]
2026-04-26 10:48:47.024,85.459,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[d8b6647b-6427-44bb-a022-99da91b41897];[346b83f1-e2fc-4261-aae9-1a95921510e1]]
2026-04-26 10:48:48.008,86.443,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[94e265a6-990a-4361-8ac6-e7f8f682b62c]]
2026-04-26 10:48:48.022,86.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4659ce9f-3425-494c-93a0-fae90d6593b8]]
2026-04-26 10:48:48.023,86.458,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[d8b6647b-6427-44bb-a022-99da91b41897];[346b83f1-e2fc-4261-aae9-1a95921510e1];[4659ce9f-3425-494c-93a0-fae90d6593b8]]
2026-04-26 10:48:48.023,86.458,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[94e265a6-990a-4361-8ac6-e7f8f682b62c];[4659ce9f-3425-494c-93a0-fae90d6593b8]]
2026-04-26 10:48:49.029,87.464,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[20c37ffd-7a80-4ef1-ab07-2b74971416b1]]
2026-04-26 10:48:49.030,87.465,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[94e265a6-990a-4361-8ac6-e7f8f682b62c];[4659ce9f-3425-494c-93a0-fae90d6593b8];[20c37ffd-7a80-4ef1-ab07-2b74971416b1]]
2026-04-26 10:48:49.042,87.477,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[3f1f8699-1179-4a94-9515-9d1a5630084f]]
2026-04-26 10:48:50.028,88.463,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a81ea507-0a51-48a3-a97c-6337fa80916b]]
2026-04-26 10:48:50.028,88.463,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[3f1f8699-1179-4a94-9515-9d1a5630084f];[a81ea507-0a51-48a3-a97c-6337fa80916b]]
2026-04-26 10:48:50.040,88.475,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f0ec3fe5-08cd-48f2-a350-c33df9c7628b]]
2026-04-26 10:48:51.022,89.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[98c2de5a-55ea-4c32-8f99-a0a573306e22]]
2026-04-26 10:48:51.022,89.457,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[3f1f8699-1179-4a94-9515-9d1a5630084f];[a81ea507-0a51-48a3-a97c-6337fa80916b];[98c2de5a-55ea-4c32-8f99-a0a573306e22]]
2026-04-26 10:48:51.022,89.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f0ec3fe5-08cd-48f2-a350-c33df9c7628b];[98c2de5a-55ea-4c32-8f99-a0a573306e22]]
2026-04-26 10:48:51.034,89.469,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[4c07b661-faf6-44e2-aaf6-a098b5b1edea]]
2026-04-26 10:48:52.028,90.463,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e2c7a9b1-c079-4fee-a9f2-027bb4e3e317]]
2026-04-26 10:48:52.029,90.464,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[f0ec3fe5-08cd-48f2-a350-c33df9c7628b];[98c2de5a-55ea-4c32-8f99-a0a573306e22];[e2c7a9b1-c079-4fee-a9f2-027bb4e3e317]]
2026-04-26 10:48:52.029,90.464,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[4c07b661-faf6-44e2-aaf6-a098b5b1edea];[e2c7a9b1-c079-4fee-a9f2-027bb4e3e317]]
2026-04-26 10:48:52.041,90.476,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[dfb8080b-9586-44a6-9580-b38a8233fe02]]
2026-04-26 10:48:53.016,91.451,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[8a94b614-68cb-4a11-b1a2-b70c059be85d]]
2026-04-26 10:48:53.028,91.463,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d21dd773-ce13-4935-be74-c546b7d03ff2]]
2026-04-26 10:48:53.028,91.463,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[4c07b661-faf6-44e2-aaf6-a098b5b1edea];[e2c7a9b1-c079-4fee-a9f2-027bb4e3e317];[d21dd773-ce13-4935-be74-c546b7d03ff2]]
2026-04-26 10:48:53.029,91.464,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[dfb8080b-9586-44a6-9580-b38a8233fe02];[d21dd773-ce13-4935-be74-c546b7d03ff2]]
2026-04-26 10:48:54.018,92.453,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[1a88e711-b381-4b70-b577-a9b756269051]]
2026-04-26 10:48:54.037,92.472,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a2f5ed85-97a4-4270-909a-e4298535778c]]
2026-04-26 10:48:54.037,92.472,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[dfb8080b-9586-44a6-9580-b38a8233fe02];[d21dd773-ce13-4935-be74-c546b7d03ff2];[a2f5ed85-97a4-4270-909a-e4298535778c]]
2026-04-26 10:48:54.037,92.472,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[1a88e711-b381-4b70-b577-a9b756269051];[a2f5ed85-97a4-4270-909a-e4298535778c]]
2026-04-26 10:48:55.014,93.449,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[4c77dab0-9851-4924-a554-2afa909daab0]]
2026-04-26 10:48:55.025,93.460,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4fe26d33-ee68-422f-8b22-149705559d41]]
2026-04-26 10:48:55.025,93.460,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[1a88e711-b381-4b70-b577-a9b756269051];[a2f5ed85-97a4-4270-909a-e4298535778c];[4fe26d33-ee68-422f-8b22-149705559d41]]
2026-04-26 10:48:55.025,93.460,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[4c77dab0-9851-4924-a554-2afa909daab0];[4fe26d33-ee68-422f-8b22-149705559d41]]
2026-04-26 10:48:56.022,94.457,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[de6a1280-1a65-4b89-9e9b-35bd85784a8d]]
2026-04-26 10:48:56.035,94.470,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[49b90580-8c30-4aa8-bfe0-b3c26a369c49]]
2026-04-26 10:48:56.035,94.470,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[4c77dab0-9851-4924-a554-2afa909daab0];[4fe26d33-ee68-422f-8b22-149705559d41];[49b90580-8c30-4aa8-bfe0-b3c26a369c49]]
2026-04-26 10:48:56.037,94.472,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[de6a1280-1a65-4b89-9e9b-35bd85784a8d];[49b90580-8c30-4aa8-bfe0-b3c26a369c49]]
2026-04-26 10:48:57.020,95.455,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8187facc-2408-424b-b587-e14e0739e3b2]]
2026-04-26 10:48:57.021,95.456,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[de6a1280-1a65-4b89-9e9b-35bd85784a8d];[49b90580-8c30-4aa8-bfe0-b3c26a369c49];[8187facc-2408-424b-b587-e14e0739e3b2]]
2026-04-26 10:48:57.033,95.468,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[e3542e56-e0ac-4958-bf5b-ff4e9cb38dc0]]
2026-04-26 10:48:58.011,96.446,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[29886548-de31-47ba-8867-3f599a486727]]
2026-04-26 10:48:58.024,96.459,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[fabad0ff-bd22-4ed3-8cb6-fc440c175919]]
2026-04-26 10:48:58.033,96.468,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[e3542e56-e0ac-4958-bf5b-ff4e9cb38dc0];[fabad0ff-bd22-4ed3-8cb6-fc440c175919]]
2026-04-26 10:48:59.022,97.457,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[3fa8ad14-7f62-4d82-95b0-730ec793e385]]
2026-04-26 10:48:59.034,97.469,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1320a8d4-4477-4be2-ba5f-d28442d68b3a]]
2026-04-26 10:48:59.034,97.469,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[e3542e56-e0ac-4958-bf5b-ff4e9cb38dc0];[fabad0ff-bd22-4ed3-8cb6-fc440c175919];[1320a8d4-4477-4be2-ba5f-d28442d68b3a]]
2026-04-26 10:48:59.034,97.469,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[3fa8ad14-7f62-4d82-95b0-730ec793e385];[1320a8d4-4477-4be2-ba5f-d28442d68b3a]]
2026-04-26 10:49:00.017,98.452,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cc8f5150-44eb-438f-8b21-bc44185d6554]]
2026-04-26 10:49:00.017,98.452,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[3fa8ad14-7f62-4d82-95b0-730ec793e385];[1320a8d4-4477-4be2-ba5f-d28442d68b3a];[cc8f5150-44eb-438f-8b21-bc44185d6554]]
2026-04-26 10:49:00.030,98.465,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[7ead62d2-828e-4efe-bf3d-3e61f71e9e45]]
2026-04-26 10:49:01.018,99.453,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a00aeb10-4a4d-40e2-bc35-e43d216a9267]]
2026-04-26 10:49:01.018,99.453,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[7ead62d2-828e-4efe-bf3d-3e61f71e9e45];[a00aeb10-4a4d-40e2-bc35-e43d216a9267]]
2026-04-26 10:49:01.031,99.466,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[3479797d-2436-4ab0-b9d4-fcf273d64e03]]
2026-04-26 10:49:02.021,100.456,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[4cb34540-9ead-424d-bbad-b5c8b387f052]]
2026-04-26 10:49:02.034,100.469,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[826bae1f-dc86-4968-b7eb-099f1974f644]]
2026-04-26 10:49:02.034,100.469,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[7ead62d2-828e-4efe-bf3d-3e61f71e9e45];[a00aeb10-4a4d-40e2-bc35-e43d216a9267];[826bae1f-dc86-4968-b7eb-099f1974f644]]
2026-04-26 10:49:02.034,100.469,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[3479797d-2436-4ab0-b9d4-fcf273d64e03];[826bae1f-dc86-4968-b7eb-099f1974f644]]
2026-04-26 10:49:03.015,101.450,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[975e1377-5213-41e2-9535-87cde638324b]]
2026-04-26 10:49:03.015,101.450,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[3479797d-2436-4ab0-b9d4-fcf273d64e03];[826bae1f-dc86-4968-b7eb-099f1974f644];[975e1377-5213-41e2-9535-87cde638324b]]
2026-04-26 10:49:03.028,101.463,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[76cb8e6f-1f4c-4670-9317-2e69f85c5882]]
2026-04-26 10:49:04.022,102.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a9ec44ac-d4ca-420d-b704-03d67c19a4c9]]
2026-04-26 10:49:04.022,102.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[76cb8e6f-1f4c-4670-9317-2e69f85c5882];[a9ec44ac-d4ca-420d-b704-03d67c19a4c9]]
2026-04-26 10:49:04.034,102.469,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[24f58325-f400-4b45-afde-d4f1e7b5b4a2]]
2026-04-26 10:49:05.022,103.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[98abcd6b-9e3a-481c-8aec-af37ec710e78]]
2026-04-26 10:49:05.022,103.457,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[76cb8e6f-1f4c-4670-9317-2e69f85c5882];[a9ec44ac-d4ca-420d-b704-03d67c19a4c9];[98abcd6b-9e3a-481c-8aec-af37ec710e78]]
2026-04-26 10:49:05.023,103.458,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[24f58325-f400-4b45-afde-d4f1e7b5b4a2];[98abcd6b-9e3a-481c-8aec-af37ec710e78]]
2026-04-26 10:49:05.034,103.469,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[24cc08ac-b2fd-4db1-b336-4225d20a0637]]
2026-04-26 10:49:06.022,104.457,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9ebfa99c-4fa1-4396-acc5-564b348d39c0]]
2026-04-26 10:49:06.022,104.457,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[24f58325-f400-4b45-afde-d4f1e7b5b4a2];[98abcd6b-9e3a-481c-8aec-af37ec710e78];[9ebfa99c-4fa1-4396-acc5-564b348d39c0]]
2026-04-26 10:49:06.022,104.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[24cc08ac-b2fd-4db1-b336-4225d20a0637];[9ebfa99c-4fa1-4396-acc5-564b348d39c0]]
2026-04-26 10:49:06.034,104.469,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[01edda22-b07d-451a-bce3-0bb2707b450f]]
2026-04-26 10:49:07.024,105.459,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6aba803a-3be3-4345-9f23-214a504cc1dc]]
2026-04-26 10:49:07.024,105.459,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[24cc08ac-b2fd-4db1-b336-4225d20a0637];[9ebfa99c-4fa1-4396-acc5-564b348d39c0];[6aba803a-3be3-4345-9f23-214a504cc1dc]]
2026-04-26 10:49:07.024,105.459,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[01edda22-b07d-451a-bce3-0bb2707b450f];[6aba803a-3be3-4345-9f23-214a504cc1dc]]
2026-04-26 10:49:07.036,105.471,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[05e4903c-0431-4a08-8917-2ab04a8a3bd5]]
2026-04-26 10:49:08.012,106.447,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[01b4ff70-27fe-4a0c-92a4-4844243c906c]]
2026-04-26 10:49:08.013,106.448,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[01edda22-b07d-451a-bce3-0bb2707b450f];[6aba803a-3be3-4345-9f23-214a504cc1dc];[01b4ff70-27fe-4a0c-92a4-4844243c906c]]
2026-04-26 10:49:08.013,106.448,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[05e4903c-0431-4a08-8917-2ab04a8a3bd5];[01b4ff70-27fe-4a0c-92a4-4844243c906c]]
2026-04-26 10:49:08.027,106.462,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[110ebcde-f974-4e4b-a5dd-2a83bb749ae8]]
2026-04-26 10:49:09.018,107.453,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9c40f93f-61b8-4687-a595-7d3f40540123]]
2026-04-26 10:49:09.018,107.453,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[05e4903c-0431-4a08-8917-2ab04a8a3bd5];[01b4ff70-27fe-4a0c-92a4-4844243c906c];[9c40f93f-61b8-4687-a595-7d3f40540123]]
2026-04-26 10:49:09.019,107.454,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[110ebcde-f974-4e4b-a5dd-2a83bb749ae8];[9c40f93f-61b8-4687-a595-7d3f40540123]]
