# Logger: PatternLogger | Started: Sun Apr 26 11:02:03 EDT 2026
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2026-04-26 11:02:14.186,10.449,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f8440690-e190-4152-826b-1510059d8478];[46c3b626-af73-46d6-9390-c0eb07585377]]
2026-04-26 11:02:15.171,11.434,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[0452f72b-400c-44f8-b769-e0ea49f84f2f]]
2026-04-26 11:02:15.173,11.436,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[f8440690-e190-4152-826b-1510059d8478];[46c3b626-af73-46d6-9390-c0eb07585377];[0452f72b-400c-44f8-b769-e0ea49f84f2f]]
2026-04-26 11:02:15.185,11.448,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[d0ff22d3-a441-4527-bfaf-4f965a65cbdd]]
2026-04-26 11:02:16.174,12.437,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[fba81ea4-d6af-4b79-a7d1-bce52a0fe920]]
2026-04-26 11:02:16.175,12.438,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[d0ff22d3-a441-4527-bfaf-4f965a65cbdd];[fba81ea4-d6af-4b79-a7d1-bce52a0fe920]]
2026-04-26 11:02:16.189,12.452,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[746a0ba8-e221-402f-b10b-f41cc80649ec]]
2026-04-26 11:02:17.174,13.437,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[51631759-6690-46a0-abd2-780bd57a2be8]]
2026-04-26 11:02:17.186,13.449,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[aedcf0c0-cd38-4e86-8ef9-303d446d2c22]]
2026-04-26 11:02:17.187,13.450,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[d0ff22d3-a441-4527-bfaf-4f965a65cbdd];[fba81ea4-d6af-4b79-a7d1-bce52a0fe920];[aedcf0c0-cd38-4e86-8ef9-303d446d2c22]]
2026-04-26 11:02:17.188,13.451,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[746a0ba8-e221-402f-b10b-f41cc80649ec];[aedcf0c0-cd38-4e86-8ef9-303d446d2c22]]
2026-04-26 11:02:18.176,14.439,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[716d11cb-e375-4225-8c9a-7953fcfab2fc]]
2026-04-26 11:02:18.178,14.441,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[746a0ba8-e221-402f-b10b-f41cc80649ec];[aedcf0c0-cd38-4e86-8ef9-303d446d2c22];[716d11cb-e375-4225-8c9a-7953fcfab2fc]]
2026-04-26 11:02:18.192,14.455,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[01bc9de1-3eca-4651-8db1-675895347aef]]
2026-04-26 11:02:19.178,15.441,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4ac7b84f-8c9d-4365-9027-5f33764b27da]]
2026-04-26 11:02:19.180,15.443,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[01bc9de1-3eca-4651-8db1-675895347aef];[4ac7b84f-8c9d-4365-9027-5f33764b27da]]
2026-04-26 11:02:19.193,15.456,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[ff4a9e16-51e1-4daa-a640-00302cf357af]]
2026-04-26 11:02:20.176,16.439,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[7644e294-a77b-4aa2-901d-beb9ad253fb1]]
2026-04-26 11:02:20.192,16.455,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[0ddcd19d-0ec4-4a16-a0fd-c4a9158597d3]]
2026-04-26 11:02:20.193,16.456,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[01bc9de1-3eca-4651-8db1-675895347aef];[4ac7b84f-8c9d-4365-9027-5f33764b27da];[0ddcd19d-0ec4-4a16-a0fd-c4a9158597d3]]
2026-04-26 11:02:20.194,16.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[ff4a9e16-51e1-4daa-a640-00302cf357af];[0ddcd19d-0ec4-4a16-a0fd-c4a9158597d3]]
2026-04-26 11:02:21.178,17.441,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5861e123-455c-4218-8928-e0c7a0c5eb0c]]
2026-04-26 11:02:21.180,17.443,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[ff4a9e16-51e1-4daa-a640-00302cf357af];[0ddcd19d-0ec4-4a16-a0fd-c4a9158597d3];[5861e123-455c-4218-8928-e0c7a0c5eb0c]]
2026-04-26 11:02:21.207,17.470,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[9c0f1766-c817-42ad-b353-37711e626be0]]
2026-04-26 11:02:22.174,18.437,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e354626d-5055-449e-bc35-3f0b709598a4]]
2026-04-26 11:02:22.174,18.437,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[9c0f1766-c817-42ad-b353-37711e626be0];[e354626d-5055-449e-bc35-3f0b709598a4]]
2026-04-26 11:02:22.189,18.452,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[ca6da8e4-4c7f-4a57-8abc-53a964e15361]]
2026-04-26 11:02:23.175,19.438,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[5556763c-d247-4482-9330-8895412a5c06]]
2026-04-26 11:02:23.188,19.451,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d1ce5942-1b01-4acd-a5aa-e0d59085892a]]
2026-04-26 11:02:23.189,19.452,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[9c0f1766-c817-42ad-b353-37711e626be0];[e354626d-5055-449e-bc35-3f0b709598a4];[d1ce5942-1b01-4acd-a5aa-e0d59085892a]]
2026-04-26 11:02:23.190,19.453,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[ca6da8e4-4c7f-4a57-8abc-53a964e15361];[d1ce5942-1b01-4acd-a5aa-e0d59085892a]]
2026-04-26 11:02:24.165,20.428,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f124f4bf-6c3c-4176-b70b-5cef93e3f695]]
2026-04-26 11:02:24.180,20.443,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3b380edc-fe0c-4d93-9228-662cd0a1204f]]
2026-04-26 11:02:24.181,20.444,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[ca6da8e4-4c7f-4a57-8abc-53a964e15361];[d1ce5942-1b01-4acd-a5aa-e0d59085892a];[3b380edc-fe0c-4d93-9228-662cd0a1204f]]
2026-04-26 11:02:24.182,20.445,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f124f4bf-6c3c-4176-b70b-5cef93e3f695];[3b380edc-fe0c-4d93-9228-662cd0a1204f]]
2026-04-26 11:02:25.164,21.427,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[2b138d95-d5be-46ff-b95e-656c0a819e85]]
2026-04-26 11:02:25.179,21.442,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[c42f05e1-d6b1-4db2-9a46-35eaae9ab3c6]]
2026-04-26 11:02:25.181,21.444,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[f124f4bf-6c3c-4176-b70b-5cef93e3f695];[3b380edc-fe0c-4d93-9228-662cd0a1204f];[c42f05e1-d6b1-4db2-9a46-35eaae9ab3c6]]
2026-04-26 11:02:25.181,21.444,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[2b138d95-d5be-46ff-b95e-656c0a819e85];[c42f05e1-d6b1-4db2-9a46-35eaae9ab3c6]]
2026-04-26 11:02:26.169,22.432,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[c51dd6fe-e2e7-4d50-a743-8fcfdbf48900]]
2026-04-26 11:02:26.170,22.433,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[2b138d95-d5be-46ff-b95e-656c0a819e85];[c42f05e1-d6b1-4db2-9a46-35eaae9ab3c6];[c51dd6fe-e2e7-4d50-a743-8fcfdbf48900]]
2026-04-26 11:02:26.182,22.445,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[e6a07a68-2019-41b4-bcbf-39d4d78440b3]]
2026-04-26 11:02:27.166,23.429,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f5a5d8e9-e352-4177-8e06-9cbc5128dc8e]]
2026-04-26 11:02:27.179,23.442,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9e491958-527b-4e65-adc0-d199473f6f90]]
2026-04-26 11:02:27.180,23.443,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[e6a07a68-2019-41b4-bcbf-39d4d78440b3];[9e491958-527b-4e65-adc0-d199473f6f90]]
2026-04-26 11:02:28.163,24.426,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[6152d426-5ca2-4fee-a5a3-746cf0854ab4]]
2026-04-26 11:02:28.180,24.443,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3134b234-5520-4c0f-94ff-e80d946dd92d]]
2026-04-26 11:02:28.182,24.445,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[e6a07a68-2019-41b4-bcbf-39d4d78440b3];[9e491958-527b-4e65-adc0-d199473f6f90];[3134b234-5520-4c0f-94ff-e80d946dd92d]]
2026-04-26 11:02:28.183,24.446,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[6152d426-5ca2-4fee-a5a3-746cf0854ab4];[3134b234-5520-4c0f-94ff-e80d946dd92d]]
2026-04-26 11:02:29.173,25.436,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[c5f1e34e-c43c-44fb-a035-fbffaf3a3b59]]
2026-04-26 11:02:29.187,25.450,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[01209645-00b7-458f-856e-69f70c441b6a]]
2026-04-26 11:02:29.188,25.451,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[6152d426-5ca2-4fee-a5a3-746cf0854ab4];[3134b234-5520-4c0f-94ff-e80d946dd92d];[01209645-00b7-458f-856e-69f70c441b6a]]
2026-04-26 11:02:29.189,25.452,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[c5f1e34e-c43c-44fb-a035-fbffaf3a3b59];[01209645-00b7-458f-856e-69f70c441b6a]]
2026-04-26 11:02:30.163,26.426,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[e5c34750-46ab-48ce-924a-d02cd68f5eb8]]
2026-04-26 11:02:30.177,26.440,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[90e75c2c-20d8-4ea4-9b88-aff492d710c0]]
2026-04-26 11:02:30.177,26.440,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[c5f1e34e-c43c-44fb-a035-fbffaf3a3b59];[01209645-00b7-458f-856e-69f70c441b6a];[90e75c2c-20d8-4ea4-9b88-aff492d710c0]]
2026-04-26 11:02:30.178,26.441,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[e5c34750-46ab-48ce-924a-d02cd68f5eb8];[90e75c2c-20d8-4ea4-9b88-aff492d710c0]]
2026-04-26 11:02:31.166,27.429,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[42104b36-3250-47d7-b91e-efeb51573990]]
2026-04-26 11:02:31.179,27.442,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1f55b6aa-ecb3-4798-aea3-77abbb59fd7f]]
2026-04-26 11:02:31.180,27.443,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[e5c34750-46ab-48ce-924a-d02cd68f5eb8];[90e75c2c-20d8-4ea4-9b88-aff492d710c0];[1f55b6aa-ecb3-4798-aea3-77abbb59fd7f]]
2026-04-26 11:02:31.181,27.444,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[42104b36-3250-47d7-b91e-efeb51573990];[1f55b6aa-ecb3-4798-aea3-77abbb59fd7f]]
2026-04-26 11:02:32.173,28.436,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[737cf6a2-1cc5-4cbd-9893-889fd3df8ce7]]
2026-04-26 11:02:32.189,28.452,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6d7c0a66-bac4-4431-80ba-8087e73b2740]]
2026-04-26 11:02:32.190,28.453,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[42104b36-3250-47d7-b91e-efeb51573990];[1f55b6aa-ecb3-4798-aea3-77abbb59fd7f];[6d7c0a66-bac4-4431-80ba-8087e73b2740]]
2026-04-26 11:02:32.191,28.454,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[737cf6a2-1cc5-4cbd-9893-889fd3df8ce7];[6d7c0a66-bac4-4431-80ba-8087e73b2740]]
2026-04-26 11:02:33.175,29.438,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[16750a7f-c3fb-4dab-83b2-0afc4b40c8bb]]
2026-04-26 11:02:33.188,29.451,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[0e98a900-fa28-404e-9e1d-22bfc6ace77d]]
2026-04-26 11:02:33.190,29.453,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[737cf6a2-1cc5-4cbd-9893-889fd3df8ce7];[6d7c0a66-bac4-4431-80ba-8087e73b2740];[0e98a900-fa28-404e-9e1d-22bfc6ace77d]]
2026-04-26 11:02:33.190,29.453,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[16750a7f-c3fb-4dab-83b2-0afc4b40c8bb];[0e98a900-fa28-404e-9e1d-22bfc6ace77d]]
2026-04-26 11:02:34.172,30.435,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[8ae0f322-9fe9-40a8-9b77-87d35592a731]]
2026-04-26 11:02:34.186,30.449,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[be4b4697-1ae3-4d3d-932f-b2249cfe3880]]
2026-04-26 11:02:34.187,30.450,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[16750a7f-c3fb-4dab-83b2-0afc4b40c8bb];[0e98a900-fa28-404e-9e1d-22bfc6ace77d];[be4b4697-1ae3-4d3d-932f-b2249cfe3880]]
2026-04-26 11:02:34.187,30.450,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[8ae0f322-9fe9-40a8-9b77-87d35592a731];[be4b4697-1ae3-4d3d-932f-b2249cfe3880]]
2026-04-26 11:02:35.180,31.443,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[efb3f219-4d28-4576-9a0a-65150c117754]]
2026-04-26 11:02:35.182,31.445,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[8ae0f322-9fe9-40a8-9b77-87d35592a731];[be4b4697-1ae3-4d3d-932f-b2249cfe3880];[efb3f219-4d28-4576-9a0a-65150c117754]]
2026-04-26 11:02:35.194,31.457,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[ed6a398a-37f8-48f8-959b-68c6496ec75f]]
2026-04-26 11:02:36.174,32.437,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[f8a8b797-e39a-48b6-925e-ab2168a14887]]
2026-04-26 11:02:36.175,32.438,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[ed6a398a-37f8-48f8-959b-68c6496ec75f];[f8a8b797-e39a-48b6-925e-ab2168a14887]]
2026-04-26 11:02:36.187,32.450,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[bed0bcd9-bf40-4418-a453-7aa6ba50f1ef]]
2026-04-26 11:02:37.197,33.460,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[93672902-5e49-4350-87f0-666f0617be70]]
2026-04-26 11:02:37.197,33.460,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[ed6a398a-37f8-48f8-959b-68c6496ec75f];[f8a8b797-e39a-48b6-925e-ab2168a14887];[93672902-5e49-4350-87f0-666f0617be70]]
2026-04-26 11:02:37.198,33.461,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[bed0bcd9-bf40-4418-a453-7aa6ba50f1ef];[93672902-5e49-4350-87f0-666f0617be70]]
2026-04-26 11:02:37.220,33.483,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[e265acca-2a8b-49f8-9f79-db178358c38f]]
2026-04-26 11:02:38.179,34.442,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[aaaa5d7c-780a-476d-8a33-429a01258ece]]
2026-04-26 11:02:38.192,34.455,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3d6c50b9-1d3b-45ec-91dd-349e4d62a56b]]
2026-04-26 11:02:38.193,34.456,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[bed0bcd9-bf40-4418-a453-7aa6ba50f1ef];[93672902-5e49-4350-87f0-666f0617be70];[3d6c50b9-1d3b-45ec-91dd-349e4d62a56b]]
2026-04-26 11:02:38.194,34.457,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[e265acca-2a8b-49f8-9f79-db178358c38f];[3d6c50b9-1d3b-45ec-91dd-349e4d62a56b]]
2026-04-26 11:02:39.181,35.444,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[749ac41e-c888-4b33-8b0a-b68e68ee37be]]
2026-04-26 11:02:39.200,35.463,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e8f8ba2b-497e-4fca-bde8-6b07e7b1cfa1]]
2026-04-26 11:02:39.201,35.464,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[e265acca-2a8b-49f8-9f79-db178358c38f];[3d6c50b9-1d3b-45ec-91dd-349e4d62a56b];[e8f8ba2b-497e-4fca-bde8-6b07e7b1cfa1]]
2026-04-26 11:02:39.202,35.465,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[749ac41e-c888-4b33-8b0a-b68e68ee37be];[e8f8ba2b-497e-4fca-bde8-6b07e7b1cfa1]]
2026-04-26 11:02:40.175,36.438,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[acf4ffe7-34a4-403a-875b-de2529bfabb7]]
