# Logger: PatternLogger | Started: Sun Apr 26 10:03:52 EDT 2026
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2026-04-26 10:04:20.267,27.443,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[4c3ce2b0-2633-406d-85aa-a8ec2d38e420];[9979aefa-dca2-462d-b5f9-6c9c535c6ba3]]
2026-04-26 10:04:21.251,28.427,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[80bb111a-0d73-40aa-a675-55bd2b7e262f]]
2026-04-26 10:04:21.267,28.443,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5c70b304-add7-4aa5-b4bc-0e15d7df72e5]]
2026-04-26 10:04:21.270,28.446,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[4c3ce2b0-2633-406d-85aa-a8ec2d38e420];[9979aefa-dca2-462d-b5f9-6c9c535c6ba3];[5c70b304-add7-4aa5-b4bc-0e15d7df72e5]]
2026-04-26 10:04:21.270,28.446,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[80bb111a-0d73-40aa-a675-55bd2b7e262f];[5c70b304-add7-4aa5-b4bc-0e15d7df72e5]]
2026-04-26 10:04:22.248,29.424,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[d24d9992-11d0-495a-83fa-6b6e09b938a6]]
2026-04-26 10:04:22.265,29.441,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a01366b6-9317-4c29-94aa-1e64e8cee6f8]]
2026-04-26 10:04:22.266,29.442,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[80bb111a-0d73-40aa-a675-55bd2b7e262f];[5c70b304-add7-4aa5-b4bc-0e15d7df72e5];[a01366b6-9317-4c29-94aa-1e64e8cee6f8]]
2026-04-26 10:04:22.266,29.442,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[d24d9992-11d0-495a-83fa-6b6e09b938a6];[a01366b6-9317-4c29-94aa-1e64e8cee6f8]]
2026-04-26 10:04:23.259,30.435,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[3e9e6134-544a-4f21-b90a-7d65d29fd5c5]]
2026-04-26 10:04:23.273,30.449,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6716fafe-8a7e-4bb6-966f-60357daa0e9c]]
2026-04-26 10:04:23.274,30.450,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[d24d9992-11d0-495a-83fa-6b6e09b938a6];[a01366b6-9317-4c29-94aa-1e64e8cee6f8];[6716fafe-8a7e-4bb6-966f-60357daa0e9c]]
2026-04-26 10:04:23.274,30.450,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[3e9e6134-544a-4f21-b90a-7d65d29fd5c5];[6716fafe-8a7e-4bb6-966f-60357daa0e9c]]
2026-04-26 10:04:24.256,31.432,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1d4ee66a-d584-4854-9565-fbfabbcdef61]]
2026-04-26 10:04:24.256,31.432,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[3e9e6134-544a-4f21-b90a-7d65d29fd5c5];[6716fafe-8a7e-4bb6-966f-60357daa0e9c];[1d4ee66a-d584-4854-9565-fbfabbcdef61]]
2026-04-26 10:04:24.268,31.444,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[11504f0d-c253-471c-bd17-57b0068d9653]]
2026-04-26 10:04:25.254,32.430,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[2569a740-95a0-4c28-aa22-340f9065d2cb]]
2026-04-26 10:04:25.266,32.442,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[0b439c20-30b5-44c2-930d-2ad11d8d71f0]]
2026-04-26 10:04:25.268,32.444,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[11504f0d-c253-471c-bd17-57b0068d9653];[0b439c20-30b5-44c2-930d-2ad11d8d71f0]]
