# Started Wed Mar 25 15:15:51 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
7c5e8e82-8adb-422e-8050-38a509aa210b,float,signal-1,14,49.48629938133381,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
e1ddb67c-e6cf-4850-86b1-f8e732de9c89,float,signal-1,14,49.48629938133381,1.0,ground_truth,scalar,units,{'drift': 0.023501198637940895, 'noise': 0.7871821031478935, 'type': 'ground_truth'},ground_truth
4ed52318-d9b1-4e0b-85d0-2452b5a8c6f7,float,signal-1,15,49.164813580319674,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
34bde36c-ae52-40b6-94b8-20911f4b3fda,float,signal-1,15,49.164813580319674,1.0,ground_truth,scalar,units,{'drift': -0.04556588770709315, 'noise': -0.27591991330704, 'type': 'ground_truth'},ground_truth
2a1d4179-5633-448e-bf3e-3c7d9773ace7,float,signal-1,16,48.987267774873864,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
2db7a4ae-2b46-4d98-b8e0-5a8872d974de,float,signal-1,16,48.987267774873864,1.0,ground_truth,scalar,units,{'drift': 0.02795959500793853, 'noise': -0.2055054004537458, 'type': 'ground_truth'},ground_truth
38b711a6-b855-4c3a-9d0d-56cd710b0a42,float,signal-1,17,45.677920952369355,1.0,ground_truth,scalar,units,{'drift': -0.02853878766095863, 'noise': -3.280808034843548, 'type': 'ground_truth'},ground_truth
41fa7b47-466f-4037-b68b-c8a4df2eaa1d,float,signal-1,17,45.677920952369355,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
fd2dba91-0d5d-4c1d-abb1-fe99257965f1,float,signal-1,18,46.09351311622458,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
f8d145c5-7ebd-4cb5-abbd-2c80501dd28c,float,signal-1,18,46.09351311622458,1.0,ground_truth,scalar,units,{'drift': 0.011733975791670424, 'noise': 0.40385818806355583, 'type': 'ground_truth'},ground_truth
d2f27431-6cad-48aa-b91b-0c39a10c5cf6,float,signal-1,19,44.3097575247965,1.0,validated,scalar,units,{'health': 'defective', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
f3ee032c-aaed-4d61-8953-53b7f5aba80a,float,signal-1,19,44.3097575247965,1.0,ground_truth,scalar,units,{'drift': -0.04663368331384529, 'noise': -1.7371219081142335, 'type': 'ground_truth'},ground_truth
4fc23284-5385-4ef1-8047-5f90c094ccd2,float,signal-1,20,42.91364658317812,1.0,ground_truth,scalar,units,{'drift': -0.027478149621038873, 'noise': -1.3686327919973436, 'type': 'ground_truth'},ground_truth
7db13470-2df6-48af-96c4-d139eb13c814,float,signal-1,21,42.17292486786786,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
1f26b1c7-cc69-4161-a89c-f8c77a31c32a,float,signal-1,21,42.17292486786786,1.0,ground_truth,scalar,units,{'drift': -0.04440282373576007, 'noise': -0.6963188915744974, 'type': 'ground_truth'},ground_truth
b338d32d-fcd6-438a-b92f-f213c35b6d36,float,signal-1,22,41.14803501340386,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
1c3446c8-7e07-44e9-8b69-fc04adc4d34c,float,signal-1,22,41.14803501340386,1.0,ground_truth,scalar,units,{'drift': 0.020488487199921163, 'noise': -1.0453783416639228, 'type': 'ground_truth'},ground_truth
0a476734-2826-4934-941d-0f8cf146902a,float,signal-1,23,40.361289362200345,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
13241113-eae7-43ad-8486-127c3980bb9a,float,signal-1,23,40.361289362200345,1.0,ground_truth,scalar,units,{'drift': 0.012733731342356697, 'noise': -0.7994793825458762, 'type': 'ground_truth'},ground_truth
11cf0960-561c-4951-adcd-a584f1136b99,float,signal-1,24,39.802865405201565,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
a191bc01-38ac-4217-8e74-c56ad142b834,float,signal-1,24,39.802865405201565,1.0,ground_truth,scalar,units,{'drift': -0.018262363305060106, 'noise': -0.5401615936937177, 'type': 'ground_truth'},ground_truth
b98d184b-370c-46ec-ba1d-65384766bbd5,float,signal-1,25,40.241107796780206,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
2843b8fc-81e5-46e4-9e03-20798c7d1e28,float,signal-1,25,40.241107796780206,1.0,ground_truth,scalar,units,{'drift': 0.017996797704496706, 'noise': 0.4202455938741427, 'type': 'ground_truth'},ground_truth
1d26e783-266c-4bb8-b6d7-9f87e901d368,float,signal-1,26,37.53748926813354,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
bd44c9a8-9f3d-47cf-887e-f0eca28a1a61,float,signal-1,26,37.53748926813354,1.0,ground_truth,scalar,units,{'drift': -0.041173768592040694, 'noise': -2.6624447600546253, 'type': 'ground_truth'},ground_truth
535c9b7d-5256-4665-a117-03751a99f4a9,float,signal-1,27,36.000183413617854,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
d7f869ce-9a54-479f-a2b2-aaf7db62af2d,float,signal-1,27,36.000183413617854,1.0,ground_truth,scalar,units,{'drift': -0.016329091111991677, 'noise': -1.520976763403693, 'type': 'ground_truth'},ground_truth
3bb164cc-7079-4b11-9f79-be4fb37ed1c8,float,signal-1,28,36.13791366545856,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
5a8fa61f-7553-4dea-beed-c7e6e8334209,float,signal-1,28,36.13791366545856,1.0,ground_truth,scalar,units,{'drift': 0.02705605863130285, 'noise': 0.11067419320940826, 'type': 'ground_truth'},ground_truth
0d013386-0965-448a-b9f5-89019c64124d,float,signal-1,29,36.13653299838468,1.0,validated,scalar,units,{'health': 'faulty', 'belonging_main': 'active', 'belonging_sub': 'full_role'},observed.validated
4ec555cc-7724-45ac-a94f-96c75ee4b63c,float,signal-1,29,36.13653299838468,1.0,ground_truth,scalar,units,{'drift': 0.03464966860620393, 'noise': -0.036030335680082584, 'type': 'ground_truth'},ground_truth
190746f4-f4d3-4fe5-99fc-eb542e563448,float,signal-1,30,37.12062836062056,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
6fe8bce9-77b8-4190-8206-cd969f6fb1a7,float,signal-1,30,37.12062836062056,1.0,ground_truth,scalar,units,{'drift': 0.02031662148977731, 'noise': 0.963778740746097, 'type': 'ground_truth'},ground_truth
dc13c99c-fed2-457e-b11b-375779813b4e,float,signal-1,31,36.90258877346138,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
3df485f9-f380-45db-afa3-d80ed6f92266,float,signal-1,31,36.90258877346138,1.0,ground_truth,scalar,units,{'drift': -0.014782550264288596, 'noise': -0.2032570368948901, 'type': 'ground_truth'},ground_truth
ecf63135-3c75-4ab5-a29b-84b5cafd267b,float,signal-1,32,38.37931846559468,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
de9e9add-ccd3-47e0-9a27-a42774403402,float,signal-1,32,38.37931846559468,1.0,ground_truth,scalar,units,{'drift': -0.044080138484967474, 'noise': 1.5208098306182676, 'type': 'ground_truth'},ground_truth
c4afbd85-8e1d-4173-bc29-9ad806e015ec,float,signal-1,33,37.979868105076044,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
3a78069f-1e5a-41ed-93a7-210195d0b3d7,float,signal-1,33,37.979868105076044,1.0,ground_truth,scalar,units,{'drift': 0.034268475388471525, 'noise': -0.4337188359071048, 'type': 'ground_truth'},ground_truth
d1dbbace-f669-4364-9698-b18b1b645634,float,signal-1,34,38.05646483032466,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
298ecedd-efc8-4a13-af3d-760f9bd5c253,float,signal-1,34,38.05646483032466,1.0,ground_truth,scalar,units,{'drift': -0.048822592062999354, 'noise': 0.12541931731161568, 'type': 'ground_truth'},ground_truth
32bf1465-4790-43c6-8b55-398541a014a6,float,signal-1,35,37.467215393320096,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
b20ba724-1dbc-4cf3-af89-17a312244dc5,float,signal-1,35,37.467215393320096,1.0,ground_truth,scalar,units,{'drift': 0.0032970721012269485, 'noise': -0.5925465091057877, 'type': 'ground_truth'},ground_truth
af9b551f-0ced-4c2d-b735-b138bfd755ad,float,signal-1,36,37.2723165779873,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
eab0bda9-56f3-462a-8194-2e7d292bf3e5,float,signal-1,36,37.2723165779873,1.0,ground_truth,scalar,units,{'drift': 0.019085340515757304, 'noise': -0.21398415584855313, 'type': 'ground_truth'},ground_truth
738ca73e-ffe3-41a6-b6d6-d1ffa3672543,float,signal-1,37,38.05277434612779,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
50eaa61c-65a7-4e20-9882-c7a6d5c64c92,float,signal-1,37,38.05277434612779,1.0,ground_truth,scalar,units,{'drift': -0.031678455303978864, 'noise': 0.8121362234444706, 'type': 'ground_truth'},ground_truth
2777c02e-06f2-40b1-9968-32968dbacfdb,float,signal-1,38,38.3070721596819,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
f2366a57-073e-4065-86a2-962aa40f4562,float,signal-1,38,38.3070721596819,1.0,ground_truth,scalar,units,{'drift': 0.037628968495373546, 'noise': 0.21666884505873377, 'type': 'ground_truth'},ground_truth
14f246c6-54f3-447a-95cc-19443ebcb758,float,signal-1,39,36.71361451790539,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
eb4c744a-0349-4add-a03e-6a739fb01720,float,signal-1,39,36.71361451790539,1.0,ground_truth,scalar,units,{'drift': -0.023450289356556533, 'noise': -1.570007352419957, 'type': 'ground_truth'},ground_truth
6a32617b-af2d-4970-b118-c847e2c32875,float,signal-1,40,36.21006610003185,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
6239e1dd-c3a6-4842-a494-1700244bbf1c,float,signal-1,40,36.21006610003185,1.0,ground_truth,scalar,units,{'drift': 0.03131063233160994, 'noise': -0.5348590502051482, 'type': 'ground_truth'},ground_truth
d90da4f9-d8cc-4043-9aec-f22eeae3fa9d,float,signal-1,41,36.1384207523544,1.0,validated,scalar,units,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
22ef7f41-1816-4913-bd3d-0098841ceb9c,float,signal-1,41,36.1384207523544,1.0,ground_truth,scalar,units,{'drift': -0.02990018560008391, 'noise': -0.04174516207737021, 'type': 'ground_truth'},ground_truth
0d3b7c11-3b8f-4eae-a99c-96a659765599,float,signal-1,42,36.617484199080174,1.0,ground_truth,scalar,units,{'drift': 0.0012852906468280093, 'noise': 0.4777781560789501, 'type': 'ground_truth'},ground_truth
e604c727-41de-4ffc-b2a9-259ef15325a8,simulated,signal-1,42,43.56088903387386,1.0,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 43},reconstructed
65420a2e-171a-42e7-a44c-02cd5e582550,float,signal-1,43,37.59126436110603,1.0,ground_truth,scalar,units,{'drift': 0.01951543968129392, 'noise': 0.9542647223445626, 'type': 'ground_truth'},ground_truth
43b09fd6-4c88-42fb-acde-19ff688e9106,simulated,signal-1,43,43.56088903387386,0.8824969025845955,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 44},reconstructed
6cec9888-21c6-40a7-a19c-8e0c683ba1eb,float,signal-1,44,35.095862101219296,1.0,ground_truth,scalar,units,{'drift': -0.033863044044210894, 'noise': -2.46153921584252, 'type': 'ground_truth'},ground_truth
